customer_id,ownership,activation_plan_code,mnp_flag,calls_incoming_cnt,calls_outgoing_cnt,calls_incoming_duration,calls_outgoing_duration,total_call_count,total_sum_duration,tot_usage_mb,upload_usage_mb,download_usage_mb,days_since_latch,cnt_open_qrc,avg_days_to_close,cnt_call_drops,pcnt_dropped_calls,rsrp_voice_pcnt_poor_duration,rsrp_data_pcnt_poor_duration,mean_cqi_voice_pcnt_poor_duration,sinr_voice_pcnt_poor_duration,sinr_data_pcnt_poor_duration,age_on_network,cnt_connections,current_plan_code,cnt_recharges_made,total_payment_made,cnt_main_plans_taken,total_main_plans_mrp,cnt_addon_plans_taken,total_addon_plans_mrp,cnt_rchg_offline,cnt_rchg_online,cnt_rchg_on_or_before_expiry,cnt_rchg_after_expiry,current_active_plan_mrp,current_active_plan_validity,last_cycle_plan_mrp,last_cycle_plan_validity,avg_days_bw_rchg_and_expiry,stddev_days_bw_rchg_and_expiry,price_per_day,gb_per_day_quota,pcnt_quota_used,device_avg_asp,recharge_delay
10837,corporate,2,0,24.0,133.0,31.834183426549025,259.4476220056962,157.0,291.2818054322452,15090.163250777092,388.9466412332677,14701.216609543824,6,2,5,3.2921482846470087,2.0969097354439548,39.143243278192855,45.16951217091664,52.846989077844455,1.6610978882760488,1.76186202201849,223,5,3,29,1089.2188144008483,16,600.9483113935714,13,488.27050300727683,16,13,7.0,22.0,300,90,128,28,-3.661378808855929,0.9709167544607707,3.3333333333333335,1.5,32.747750110193344,10K_to_20K,-1.1447568729233155
10838,individual,6,0,20.0,79.0,36.17014482653383,133.68407459658962,99.0,169.85421942312345,18847.52804365405,3360.9559717363386,15486.572071917712,4,2,12,1.0611702272087085,1.0718891183926347,10.875870901865056,12.55025751391421,30.05459931986835,46.80333165041189,49.64247629281974,109,4,4,18,676.0668503177678,14,525.829772469375,4,150.2370778483928,11,7,0.0,18.0,999,180,128,28,1.1344027938918382,2.1324169657698966,5.55,3.0,20.450876783478787,30K_to_50K,-4.1270844863017455
10839,corporate,5,0,2.0,19.0,3.158137077438872,21.585260448562547,21.0,24.74339752600142,1695.0322371648185,410.3918753939191,1284.6403617708993,1,10,14,0.8316118954077082,3.9600566447986107,36.48111843098882,42.097541873726854,78.57526858915196,82.95721634497693,87.98949776661024,767,5,6,83,3117.419365354152,63,2366.2339761121875,20,751.1853892419645,43,40,47.0,36.0,1500,365,2999,700,0.5581555009948074,3.38443288956538,4.109589041095891,3.0,1.8392276878958533,less_10K,1.8845323511215857
10840,individual,6,1,64.0,16.0,65.37864143384778,16.671508594954354,80.0,82.05015002880214,2349.916107913113,106.05846999943255,2243.8576379136807,3,3,14,2.5197568746186243,3.1496960932732803,4.981814039056406,5.748785512511844,84.86962679007631,4.089345710498579,4.337410187011404,347,2,1,41,1539.930047946027,14,525.829772469375,27,1014.1002754766519,22,19,4.0,37.0,500,120,128,28,0.9545374818120673,1.6928840045211229,4.166666666666667,2.0,3.824733248556499,20K_to_30K,-1.6571634486803999
10841,individual,1,0,45.0,50.0,56.18926867304955,77.34604599608987,95.0,133.5353146691394,7271.553133845462,109.70234373349923,7161.850790111963,4,3,9,2.2991997814897838,2.4202102963050356,28.6582755378759,33.07033902391879,55.98859145398598,39.095256161832594,41.466819962129975,804,7,4,87,3267.656443202545,31,1164.3373533250447,56,2103.3190898775,45,42,28.0,59.0,999,180,2999,700,-2.031780484279852,3.6961313956146706,5.55,3.0,7.8901401191899545,20K_to_30K,-11.369972057540991
10842,individual,10,0,10.0,26.0,16.848005952347368,35.49755456307425,36.0,52.345560515421624,12158.933823720763,1644.4938629571986,10514.439960763564,1,4,8,0.7466688241068362,2.0740800669634343,47.756710667193076,55.10905952257904,9.005701553338398,9.984573701429959,10.590249578157673,440,8,1,51,1915.522742567009,32,1201.8966227871429,19,713.626119779866,27,24,17.0,34.0,1500,365,300,90,1.3505084401784637,0.8400251617590708,4.109589041095891,3.0,13.193287569141454,30K_to_50K,-10.1962013641642
10843,individual,8,0,30.0,104.0,40.24535049435475,193.25248285715014,134.0,233.49783335150488,18278.163533846993,4471.18690132048,13806.976632526515,5,4,14,2.9777794680533405,2.222223483621896,29.356557585962868,33.87612456513297,23.393438789375487,79.34998701601754,84.1634497026995,351,3,7,42,1577.489317408125,32,1201.8966227871429,10,375.59269462098223,23,19,10.0,32.0,999,180,99,15,5.63114685466718,2.9209688746998594,5.55,3.0,19.83307675113606,20K_to_30K,-1.513593824602603
10844,individual,8,1,224.0,144.0,245.70315653792477,252.478463027447,368.0,498.18161956537176,7329.43940921619,246.93926437510612,7082.500144841084,13,1,11,11.373902500613596,3.090734375166738,50.06104480379434,57.76815570654438,56.89738476730967,20.10597222877118,21.325623935621717,453,1,2,52,1953.082012029107,41,1539.930047946027,11,413.1519640830802,28,24,18.0,34.0,500,120,500,120,-2.230419267395696,1.0387174198135523,4.166666666666667,2.0,11.929426121771144,50K_above,-12.033095620168124
10845,corporate,5,0,66.0,26.0,122.07527553376677,47.46333431654071,92.0,169.53860985030747,9020.543488915258,640.8692244432236,8379.674264472034,4,8,12,2.034273210303447,2.2111665329385293,70.40409766910484,81.24310813863283,91.46121907515776,28.04070167907149,29.741683321492495,594,8,10,66,2478.911784498482,32,1201.8966227871429,34,1277.0151617113393,35,31,34.0,32.0,2999,700,1500,365,0.3816989465342604,7.222937385904025,4.284285714285715,4.0,7.340937084078173,50K_above,-6.134092377018963
10846,individual,2,0,20.0,120.0,39.046133786699365,150.62856584043536,140.0,189.67469962713471,25434.78745513703,1882.1286851393502,23552.65876999768,5,8,4,4.216997490966229,3.0121410649758773,42.831454082920914,49.42553872571881,93.13253327048997,89.15688191790117,94.56524227826391,349,4,5,42,1577.489317408125,12,450.7112335451786,30,1126.7780838629465,23,19,33.0,9.0,128,28,128,28,-0.5068516493933616,0.5681826376918938,4.571428571428571,1.0,82.79553208052418,10K_to_20K,7.663146772484218
10847,individual,10,0,151.0,86.0,255.7022201029951,98.98149106963642,237.0,354.68371117263155,2876.3998701171686,614.9122346632766,2261.487635453892,9,11,14,12.631271559364807,5.32965044698937,72.55169643863599,83.72133887871628,62.18528001361544,68.94025476544957,73.12225096233432,394,5,3,46,1727.726395256518,30,1126.7780838629465,16,600.9483113935714,25,21,29.0,17.0,2999,700,99,15,-0.8021951270570196,3.1848797447393693,4.284285714285715,4.0,2.3408202068010815,10K_to_20K,-1.93257964907563
10848,corporate,3,1,54.0,21.0,92.54018215434111,40.2092386718675,75.0,132.74942082620862,1775.5223685490323,1156.372936411189,619.1494321378433,3,5,11,1.70054999331271,2.2673999910836136,84.36375766138787,97.3519171977578,76.64025401991643,27.05337566069569,28.69446495621457,236,3,1,30,1126.7780838629465,11,413.1519640830804,19,713.626119779866,17,13,20.0,10.0,999,180,99,15,0.2698324861436212,1.9657110367733628,5.55,3.0,1.9265650700401826,less_10K,3.121577936424359
10849,corporate,10,0,81.0,1.0,97.07089062628545,1.8019537541563029,82.0,98.87284438044175,12969.021477348411,2004.1831879211231,10964.838289427289,3,4,12,3.610769270955815,4.403377159702213,12.339156622610403,14.23882229897785,97.5292791220404,2.9831683184049145,3.1641307851767775,320,2,7,39,1464.8115090218303,22,826.3039281661607,17,638.5075808556695,21,18,25.0,14.0,128,28,300,90,0.5323822939640233,0.2483625725129947,4.571428571428571,1.0,42.21686678824353,10K_to_20K,-0.49962625713501074
10850,individual,10,0,20.0,10.0,39.17965810676697,11.178580947968772,30.0,50.35823905473575,7461.000928797606,1168.9978936452153,6292.003035152391,2,5,8,0.8736818826279644,2.9122729420932147,83.84342948106755,96.75148227960825,72.39211854074948,7.372454261038024,7.819675928353642,394,5,9,46,1727.726395256518,14,525.829772469375,32,1201.8966227871429,25,21,22.0,24.0,2999,700,999,180,0.024276026532917605,0.2250414840520219,4.284285714285715,4.0,6.071778099607427,10K_to_20K,-0.14391690767795629
10851,individual,3,0,4.0,129.0,4.24305113593228,191.0067572588127,133.0,195.249808394745,3124.439362071816,284.1265556594839,2840.312806412332,5,1,10,3.982552437403917,2.994400328875126,19.505974691936157,22.509002511395348,27.645169920916658,10.869058221846828,11.528387960359233,354,1,3,42,1577.489317408125,9,338.0334251588839,33,1239.455892249241,23,19,27.0,15.0,999,180,128,28,-0.9867537193260654,0.40971929971341775,5.55,3.0,3.3902336828036197,50K_above,-3.74012744731937
10852,corporate,6,0,30.0,33.0,57.52161578452201,34.37017149077579,63.0,91.8917872752978,1197.4927809481185,956.514709720173,240.97807122794552,3,4,5,2.851764375896663,4.5266101204708935,71.5945464024688,82.61683152093856,59.73608741005799,86.66345657339387,91.92056284652669,424,4,10,49,1840.4042036428125,12,450.7112335451786,37,1389.6929700976339,26,23,13.0,36.0,2999,700,999,180,1.7084212175526283,7.281064036258623,4.284285714285715,4.0,0.9745221199122057,50K_above,6.435684199790188
10853,individual,8,0,233.0,51.0,269.6005732586729,58.364220342330356,284.0,327.9647936010033,575.2661472799923,127.48501513932882,447.78113214066354,11,1,7,3.5190089989736366,1.2390876756949425,14.591086332136035,16.837446171290836,12.474400425839494,5.000195016950332,5.3035126738941845,514,8,10,58,2178.4376288016965,34,1277.0151617113393,24,901.4224670903573,31,27,11.0,47.0,500,120,300,90,-0.5713282606249352,1.7049278351392525,4.166666666666667,2.0,0.9363055782551958,20K_to_30K,-24.56983778700424
10854,individual,3,1,61.0,26.0,120.66139764660097,28.44760807177922,87.0,149.1090057183802,11421.873888223978,6728.186064971552,4693.687823252426,4,5,8,3.6253101076343905,4.167023112223437,76.32479159765232,88.07531809540941,51.60041377094351,51.961000550244854,55.113015398851914,216,6,8,28,1051.65954493875,20,751.1853892419642,8,300.47415569678583,16,12,22.0,6.0,999,180,128,28,-2.5495911151389397,0.4491823884191963,5.55,3.0,12.393526354409698,50K_above,-0.06282621652659293
10855,corporate,8,1,32.0,200.0,53.34621784023571,356.0789153289034,232.0,409.42513316913914,36609.511241037355,1096.8089016616566,35512.7023393757,8,9,13,11.954335411064143,5.152730780631097,52.72315646760274,60.84011079069867,80.75626650000811,84.28325268947214,89.3959730211222,453,6,5,52,1953.082012029107,35,1314.5744311734375,17,638.5075808556696,28,24,27.0,25.0,999,180,999,180,-1.5141725917107562,1.6600394160568634,5.55,3.0,39.72386202369505,30K_to_50K,-3.979910879370472
10856,corporate,6,0,26.0,91.0,47.18717476488879,110.46030404428926,117.0,157.64747880917804,19529.98028874596,2311.8345229876563,17218.1457657583,5,5,6,5.610829436338623,4.795580714819336,14.665912851514756,16.9237925517827,10.054717873167075,56.48524340628457,59.9117040990811,300,2,3,37,1389.6929700976339,13,488.2705030072768,24,901.422467090357,20,17,23.0,14.0,999,180,99,15,3.179628290511244,1.4742641519535657,5.55,3.0,21.19138486192053,50K_above,0.6197764212661316
10857,individual,3,0,2.0,83.0,3.635692139953865,154.75636247090736,85.0,158.39205461086124,17694.37348299179,583.2859580646723,17111.087524927116,3,3,5,2.6666443971769813,3.137228702561155,31.281925615963218,36.09791119754126,79.96479992389646,16.08003007005432,17.055463433733465,309,6,10,38,1427.252239559732,24,901.4224670903571,14,525.8297724693749,21,17,9.0,29.0,99,15,99,15,2.8982265255981563,0.5911744005350554,6.6,0.5,115.19774402989445,less_10K,-6.696666761726545
10858,individual,3,0,1.0,26.0,1.9464889894223179,27.069743883485156,27.0,29.016232872907473,1390.001673359268,335.06911887076046,1054.9325544885075,1,4,11,0.8761076793463843,3.2448432568384606,14.475696279653027,16.70429132913861,82.27594862448733,37.511424022196735,39.786910719109514,338,8,9,40,1502.3707784839285,21,788.7446587040625,19,713.6261197798659,22,18,37.0,3.0,128,28,99,15,-1.7280933719584577,8.006816515479192,4.571428571428571,1.0,4.524745030466367,less_10K,-3.323372459421398
10859,individual,1,0,75.0,122.0,115.33436852723857,196.36962482726017,197.0,311.7039933544987,12947.04358217491,5349.502830357476,7597.540751817434,7,3,13,4.064377491936253,2.063135782708758,28.388231494284806,32.758720550534214,33.54337994983806,50.65669088437249,53.72958478860828,256,7,5,32,1201.8966227871429,19,713.626119779866,13,488.27050300727683,18,14,8.0,24.0,128,28,99,15,0.7915018487483576,1.6632960702976278,4.571428571428571,1.0,42.14532416072562,10K_to_20K,-11.770337067292411
10860,individual,10,0,45.0,10.0,52.49664683777551,18.980921031551393,55.0,71.4775678693269,8314.562878877736,1362.3167497482084,6952.246129129527,2,5,13,2.2255309875701714,4.046419977400312,63.630545686199454,73.42673900034443,96.1689361611221,20.609750403775546,21.859961881823764,470,5,6,54,2028.2005509533035,26,976.5410060145535,28,1051.65954493875,29,25,19.0,35.0,999,180,300,90,0.012985532050339088,4.250837635852631,5.55,3.0,9.021878123782265,20K_to_30K,0.2026578931424763
10861,corporate,4,0,1.0,43.0,1.6911695006304268,55.61246209895245,44.0,57.30363159958288,15152.133164901468,2694.1366878006806,12457.996477100787,2,6,7,1.4736192306199445,3.3491346150453283,15.889244207254785,18.33546097612473,95.26602147009149,81.0463468639662,85.96271271595856,242,1,5,31,1164.3373533250447,9,338.0334251588839,22,826.3039281661607,17,14,13.0,18.0,500,120,500,120,1.3472002449487976,9.297337726112756,4.166666666666667,2.0,24.661675073081817,10K_to_20K,10.327833976595777
10862,corporate,4,1,64.0,26.0,89.630079583228,48.355249854389825,90.0,137.98532943761782,20965.058115734595,5532.185165621769,15432.872950112825,3,2,11,1.6363960343900101,1.8182178159889002,50.53720359806112,58.31762117367659,49.23677792857002,50.48552407574897,53.54803480189626,578,3,9,64,2403.7932455742857,44,1652.6078563323215,20,751.1853892419642,34,30,22.0,42.0,128,28,1500,365,0.27382185907957723,3.951028180289282,4.571428571428571,1.0,68.24563188715689,10K_to_20K,-4.963473050550612
10863,corporate,10,0,90.0,157.0,106.90346353798972,290.2541963033681,247.0,397.1576598413578,31081.56187793227,1056.8109220623965,30024.750955869873,9,2,4,3.137989633811441,1.2704411472920811,51.57072165992406,59.51025373972123,8.661737989046504,74.71014577860527,79.24215028856561,541,3,3,61,2291.115437187991,35,1314.5744311734375,26,976.5410060145537,32,29,30.0,31.0,500,120,1500,365,-0.26085749813888565,2.637869946677796,4.166666666666667,2.0,50.58847961903039,10K_to_20K,-10.772374366467618
10864,corporate,2,0,36.0,76.0,42.87674695920838,116.7995215768689,112.0,159.6762685360773,15013.61275316096,322.0473497848296,14691.565403376131,4,5,14,4.166683187298764,3.7202528458024684,46.78767366545864,53.99083515029517,79.6237697896012,23.9974479513756,25.45316111067608,642,2,7,71,2666.708131808973,31,1164.3373533250447,40,1502.3707784839285,37,34,48.0,23.0,999,180,999,180,-2.3124869412775473,1.517959255942312,5.55,3.0,16.29081244917639,less_10K,5.906914987301258
10865,corporate,4,0,86.0,27.0,110.26460269669808,39.41194111755431,113.0,149.6765438142524,4296.63270332408,3531.8730412684017,764.7596620556783,4,3,7,2.432449249518853,2.152609955326419,22.9646134620532,26.50011343982066,32.081848158667405,45.29531432651627,48.042980880616724,542,5,3,61,2291.115437187991,29,1089.2188144008483,32,1201.8966227871429,32,29,1.0,60.0,999,180,300,90,0.4729530784813907,1.7711399294999475,5.55,3.0,4.6621448603776905,50K_above,-8.910783206222321
10866,corporate,5,0,83.0,41.0,84.7690919310074,70.21020651306661,124.0,154.979298444074,46529.74713237307,1385.8413147854646,45143.905817587605,4,8,4,5.502452224687339,4.437461471522048,4.845577776354466,5.591575097357926,99.87356448213069,93.39095000346214,99.0561538682681,319,6,9,39,1464.8115090218303,22,826.3039281661607,17,638.5075808556695,21,18,28.0,11.0,999,180,99,15,2.3723994687814645,0.8245832798184788,5.55,3.0,50.48800687106453,less_10K,-2.188362895990873
10867,individual,10,0,48.0,4.0,92.02282804156931,6.207674372913125,52.0,98.23050241448243,5356.126216081009,2619.488783485977,2736.637432595032,2,5,10,1.5859612712986995,3.0499255217282686,29.9675277874449,34.58115622936619,89.10666796668131,81.77053305409228,86.73082888434259,649,1,7,72,2704.2674012710713,38,1427.252239559732,34,1277.0151617113393,38,34,18.0,54.0,99,15,1500,365,0.6854094348526125,4.192380049485823,6.6,0.5,34.870613385944075,10K_to_20K,3.8890965752220983
10868,individual,9,0,52.0,21.0,83.59632807885879,32.536275722642976,73.0,116.13260380150177,1867.631473280705,1146.3049325709474,721.3265407097578,3,1,7,1.807321899965205,2.4757834246098698,69.68492831679416,80.41321960381525,69.0496475729119,78.39274816615678,83.14814362864226,707,8,7,77,2892.0637485815623,22,826.3039281661607,55,2065.7598204154015,40,37,10.0,67.0,500,120,1500,365,-0.7054069137920538,1.3037056615353952,4.166666666666667,2.0,3.039764767709481,50K_above,29.16887580007818
10869,individual,8,1,62.0,19.0,70.47498916927704,36.11231037054107,81.0,106.5872995398181,22898.854373334467,2523.9401825227064,20374.91419081176,3,1,5,3.2973496622075995,4.070802052108148,60.23373139786423,69.50697069579057,36.948375510671696,61.59458171331266,65.33098082222449,379,8,1,45,1690.1671257944197,12,450.7112335451786,33,1239.455892249241,24,21,27.0,18.0,1500,365,300,90,-1.0078060347216686,0.5551274222373364,4.109589041095891,3.0,24.846847193288266,less_10K,-6.350245068994472
10870,corporate,7,0,27.0,23.0,33.13806937262553,25.989032317310734,50.0,59.12710168993627,406.69542919389323,124.81653842397876,281.87889076991445,2,2,10,1.8084820749082509,3.6169641498165013,13.358459046736417,15.415050669355502,92.55856608391736,16.15985660581409,17.140132340182078,571,2,2,64,2403.7932455742857,31,1164.3373533250447,33,1239.455892249241,34,30,3.0,61.0,999,180,1500,365,-2.3904373222847735,0.09941197675506902,5.55,3.0,0.4412927834135126,less_10K,-1.1537812745157843
10871,individual,3,0,29.0,69.0,48.833358421958756,79.0320346335833,98.0,127.86539305554206,5841.857507278917,1277.4143411975103,4564.443166081407,4,5,14,5.670959434561592,5.786693300573052,21.60140848321395,24.927037252814,91.58697011268734,84.22912975718985,89.33856692869293,278,7,2,34,1277.0151617113393,11,413.1519640830804,23,863.8631976282588,19,15,22.0,12.0,99,15,99,15,-0.03977163449194765,0.8945164247443431,6.6,0.5,38.03292647968045,less_10K,0.5260545158929628
10872,corporate,2,0,36.0,23.0,67.55836688595618,35.82492648479797,59.0,103.38329337075415,11211.575318002306,331.80058185241717,10879.774736149888,2,2,6,1.0337167798236084,1.7520623386840821,66.54497053491853,76.78985195804812,5.925725028988593,18.784704537161687,19.924206606036897,979,6,2,105,3943.7232935203124,59,2215.9968982637947,46,1727.7263952565177,54,51,86.0,19.0,999,180,2999,700,0.5559320604211861,13.034009332313772,5.55,3.0,12.165337801651807,30K_to_50K,-2.620103896052462
10873,individual,10,1,21.0,86.0,32.73543304864228,124.07256546187523,107.0,156.8079985105175,55986.26517201246,1690.9232781258993,54295.341893886565,4,5,12,2.171628584296481,2.0295594245761506,5.754692337890779,6.640651714750778,80.14040289465945,75.46176668402646,80.03936539404691,643,6,5,71,2666.708131808973,44,1652.6078563323215,27,1014.1002754766516,37,34,7.0,64.0,1500,365,1500,365,-0.5974224820228752,0.9787937888607715,4.109589041095891,3.0,60.748985646714914,less_10K,-9.278531716627862
10874,corporate,4,1,32.0,62.0,49.19402259557819,74.07784277545271,94.0,123.2718653710309,28838.187360209613,1931.9177394969215,26906.26962071269,4,6,5,4.532829418387794,4.822158955731696,75.82794363825809,87.5019782781272,63.086892331038825,16.5569624636692,17.561327102160927,902,2,1,97,3643.249137823527,41,1539.930047946027,56,2103.3190898775,50,47,8.0,89.0,999,180,2999,700,-4.511774060005983,0.9737148221550151,5.55,3.0,31.291435937727446,20K_to_30K,-3.1183706403854474
10875,corporate,2,1,35.0,9.0,52.00698837150126,15.1668673526023,44.0,67.17385572410356,1832.2220625405914,483.1814132291033,1349.040649311488,2,4,7,2.2473488977183678,5.107611131178109,78.56860444314748,90.66457547792982,57.98401549578962,81.12670332109032,86.04794368941904,282,2,5,35,1314.5744311734375,16,600.9483113935714,19,713.626119779866,19,16,9.0,26.0,2999,700,128,28,-1.0679432871156758,2.0724115841245703,4.284285714285715,4.0,1.4910661316248301,50K_above,17.78647821635286
10876,corporate,8,0,62.0,41.0,81.8986514495547,77.05643705579662,103.0,158.95508850535134,32559.90983945587,2885.6079727587785,29674.301866697093,4,5,6,1.5591583223023389,1.5137459439828533,11.944073853529291,13.782914856160744,95.73363772866631,35.45589007901895,37.60668569142408,509,6,9,58,2178.4376288016965,15,563.3890419314732,43,1615.0485868702233,31,27,26.0,32.0,99,15,1500,365,-5.109295236122108,1.2228437509019523,6.6,0.5,211.9785796839575,30K_to_50K,-14.665566839979354
10877,individual,7,0,13.0,63.0,18.547312922080646,70.83190819432475,76.0,89.3792211164054,13555.41677532785,1313.1478669494777,12242.268908378373,3,3,10,1.2113614817480174,1.5938966865105493,10.270126900453617,11.85125664549468,78.67697149433462,89.89070641460802,95.34358142413835,275,2,5,34,1277.0151617113393,16,600.9483113935714,18,676.0668503177678,19,15,3.0,31.0,999,180,128,28,-0.6840640797139135,1.9347740788447045,5.55,3.0,14.708568549617894,less_10K,2.4744947485074325
10878,individual,9,0,78.0,82.0,106.4572200052944,112.87523521186017,160.0,219.33245521715457,2656.122764623914,1715.2260232689032,940.896741355011,6,3,10,1.6154372471328926,1.009648279458058,6.02486387337404,6.952417307946912,65.94554776022916,26.235519105610102,27.826996269369364,270,2,5,34,1277.0151617113393,26,976.5410060145535,8,300.4741556967857,19,15,34.0,0.0,300,90,300,90,0.16229717250608552,0.8301938046517272,3.3333333333333335,1.5,5.764155305173425,10K_to_20K,30.499033476803117
10879,corporate,6,0,103.0,0.0,112.42480384101137,0.0,103.0,112.42480384101137,13813.607015927986,406.7145005801709,13406.892515347816,4,5,5,3.7668752012902202,3.6571603896021556,37.68321180708193,43.48470264106843,90.21617817736517,10.04483554836246,10.654166978954116,444,5,5,51,1915.522742567009,21,788.7446587040625,30,1126.7780838629465,27,24,2.0,49.0,999,180,300,90,3.6213204449767464,4.961411936298663,5.55,3.0,14.98872289054686,50K_above,-3.753949566345515
10880,individual,3,0,102.0,71.0,125.34662764887591,80.49721316891903,173.0,205.84384081779496,4523.477665095835,212.9394387072427,4310.538226388592,6,3,4,6.925663980820893,4.003273977353118,38.68878992036023,44.64509378453395,6.837443005484434,55.93301624770372,59.32597819749649,443,7,6,51,1915.522742567009,33,1239.455892249241,18,676.0668503177678,27,24,16.0,35.0,500,120,500,120,-6.854991515914418,9.753412956151466,4.166666666666667,2.0,7.3624310955335845,10K_to_20K,-9.659494211125036
10881,individual,9,0,48.0,22.0,48.89984233213639,24.17643887833891,70.0,73.0762812104753,20651.94639778042,7626.185076353827,13025.761321426591,3,2,13,0.8998256463198926,1.285465209028418,68.81073566257528,79.40444126999579,33.72661476974308,60.535428971032765,64.20757864026376,448,5,4,51,1915.522742567009,34,1277.0151617113393,17,638.5075808556696,27,24,13.0,38.0,500,120,99,15,0.13085308984316354,0.3218837892617242,4.166666666666667,2.0,33.61319400680407,50K_above,30.78955518955836
10882,individual,7,1,88.0,39.0,149.6610538225996,62.64544677731117,127.0,212.30650059991078,23954.58425258941,2426.683998603874,21527.900253985536,5,6,14,6.937747662631065,5.46279343514257,34.89932005195577,40.27221890225313,80.8852911395237,15.771091287551714,16.72778406464771,1128,3,8,119,4469.553065989688,73,2741.8266707331695,46,1727.7263952565181,61,58,85.0,34.0,2999,700,2999,700,0.4942445765310668,3.592103222789231,4.284285714285715,4.0,19.49429057014112,20K_to_30K,-7.493085229382784
10883,corporate,10,0,5.0,6.0,9.999014516652792,7.231268304665433,11.0,17.230282821318227,20604.294454590978,397.2526782422256,20207.041776348753,0,4,7,0.44933342035393475,4.084849275944861,5.447379944090148,6.286027270031235,33.90014757398545,88.27121872293228,93.62585372173837,968,5,4,103,3868.604754596116,73,2741.8266707331695,30,1126.7780838629465,53,50,74.0,29.0,999,180,2999,700,3.181072987613938,0.9579032652673389,5.55,3.0,22.35709033701278,less_10K,-5.100562129862921
10884,individual,2,0,59.0,154.0,76.0363001439615,189.3614977045984,213.0,265.3977978485599,12708.835367216003,2712.7446400556587,9996.090727160345,8,3,13,7.8525444227155035,3.6866405740448376,81.87311503958512,94.47782954438243,24.15067092459765,30.034691903667536,31.856631316904107,306,2,10,37,1389.6929700976339,21,788.7446587040625,16,600.9483113935713,20,17,8.0,29.0,300,90,300,90,-4.394896273088659,4.654244100562197,3.3333333333333335,1.5,27.57993786288195,10K_to_20K,5.370537226588617
10885,individual,1,0,12.0,10.0,13.519416045295065,11.551302352741379,22.0,25.070718398036444,8182.155556136526,2200.055836136476,5982.09972000005,1,8,6,1.079771055222975,4.908050251013522,70.61766461646287,81.48955462645793,71.13840293216678,92.60769483404648,98.22538552747194,203,6,6,27,1014.1002754766517,5,187.79634731049106,22,826.3039281661606,15,12,25.0,2.0,300,90,128,28,-1.2900499208689307,0.16539308614931664,3.3333333333333335,1.5,17.75641396731017,10K_to_20K,6.811769178051733
10886,individual,10,0,71.0,37.0,117.13993127650642,53.38508365678241,108.0,170.52501493328884,6275.4874853681595,1837.852473804132,4437.635011564027,4,4,13,7.590325436879449,7.028079108221712,63.34166117782464,73.0933794924394,5.38372798202621,92.40334217911553,98.00863660234076,89,2,1,16,600.9483113935714,12,450.7112335451786,4,150.23707784839286,10,6,7.0,9.0,300,90,99,15,-2.9955612311372457,0.5601860054029503,3.3333333333333335,1.5,13.618679438732986,10K_to_20K,7.810930950539934
10887,individual,9,0,17.0,44.0,20.306012705667285,44.91011559475347,61.0,65.21612830042076,18890.486422825896,2625.9108070828515,16264.575615743046,2,1,14,3.2810656939039857,5.378796219514731,73.35466054068199,84.6479227216137,57.38383603780656,89.85242306594107,95.30297576292594,662,2,2,73,2741.8266707331695,26,976.5410060145535,47,1765.2856647186159,38,35,66.0,7.0,500,120,1500,365,-1.9170557994041106,6.25002641669918,4.166666666666667,2.0,30.746234412151523,50K_above,41.23094532432273
10888,individual,5,0,70.0,15.0,94.15008765001764,24.240670240639012,85.0,118.39075789065666,17634.294552300067,2758.3894609727536,14875.905091327315,3,8,7,3.6113159127527994,4.248606956179764,32.32693787627971,37.30380754280961,91.81672829287415,2.9488560011129876,3.1277370427304274,429,5,6,50,1877.9634731049107,38,1427.252239559732,12,450.71123354517863,27,23,20.0,30.0,300,90,300,90,0.23311365108361282,0.737901979320684,3.3333333333333335,1.5,38.26886838606785,20K_to_30K,-3.9151401676962463
10889,individual,2,0,29.0,7.0,42.25193293068248,9.905360797501778,36.0,52.15729372818426,1156.5688205565323,77.18292149595969,1079.3858990605727,2,4,4,2.2762088458820475,6.322802349672354,68.28789352674201,78.8011053621829,5.357333324301983,66.41587865839539,70.44474325872419,1032,5,1,110,4131.519640830804,64,2403.7932455742857,46,1727.7263952565181,57,53,108.0,2.0,128,28,2999,700,1.9641840336624492,0.3739905320890067,4.571428571428571,1.0,3.764872462749129,50K_above,5.143094739856998
10890,corporate,5,0,10.0,39.0,13.621640250839526,58.288004606336024,49.0,71.90964485717555,4310.50867721192,832.5813283191059,3477.9273488928143,2,4,5,2.0754426428503616,4.235597230306861,80.0948054318183,92.42574160417766,77.75270185687566,88.82046072340795,94.20841338204825,291,2,4,36,1352.1337006355357,16,600.9483113935714,20,751.1853892419642,20,16,9.0,27.0,99,15,128,28,7.286518001483968,3.9825756374764927,6.6,0.5,28.06320753393177,10K_to_20K,11.819952769546552
10891,corporate,10,0,4.0,1.0,6.924949304785244,1.9625805651035095,5.0,8.887529869888754,4377.023599266706,2434.726140471828,1942.2974587948777,0,2,11,0.24271025114451772,4.854205022890354,31.12979684844259,35.92236155881478,72.52453561741899,25.94538867824789,27.519266192166036,364,3,5,43,1615.0485868702233,25,938.9817365524553,18,676.066850317768,23,20,23.0,20.0,999,180,500,120,2.353884812878717,5.901617821092817,5.55,3.0,4.749374565176547,less_10K,4.808184949527762
